Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,Price,Mileage,Mileage_naa,Engine,Engine_naa,Power,Power_naa
2016,30000,Diesel,Automatic,Second,5.0,31.5,18.12,False,1995.0,False,190.0,False
2016,38735,Petrol,Manual,First,5.0,4.92,19.4,False,1198.0,False,86.8,False
2012,23598,Diesel,Manual,First,5.0,3.52,23.2,False,1248.0,False,73.94,False
2014,70000,Diesel,Automatic,First,5.0,17.55,18.88,False,1995.0,False,184.0,False
2016,39000,Diesel,Manual,First,5.0,5.8,26.59,False,1248.0,False,74.0,False
2013,84175,Diesel,Manual,First,5.0,6.95,23.4,False,1248.0,False,74.0,False
2013,45000,Petrol,Manual,First,5.0,2.4,16.95,False,1498.0,False,97.6,False
2013,59302,Diesel,Automatic,First,5.0,5.25,14.39,False,1998.0,False,163.7,False
2012,55002,Petrol,Manual,First,5.0,4.25,17.5,False,1298.0,False,85.8,False
2008,128813,Diesel,Manual,First,5.0,1.5,19.09,False,1396.0,False,69.0,False
2016,46522,Diesel,Manual,First,5.0,4.5,24.0,False,1120.0,False,70.0,False
2014,180000,Diesel,Manual,First,5.0,2.5,22.3,False,1248.0,False,74.0,False
2006,89326,Diesel,Manual,Third,5.0,1.55,17.8,False,1399.0,False,68.0,False
2016,54000,Diesel,Manual,First,5.0,6.5,19.87,False,1461.0,False,83.8,False
2012,95000,Diesel,Automatic,Second,,18.0,18.48,False,1622.0034294936454,False,113.37409595233115,False
2015,66337,Diesel,Manual,First,5.0,4.96,24.0,False,1120.0,False,70.0,False
2012,60000,Petrol,Manual,First,5.0,3.25,19.4,False,1198.0,False,86.8,False
2010,38001,Petrol,Automatic,First,5.0,8.5,12.3,False,1781.0,False,163.2,False
2014,73000,Petrol,Manual,Second,5.0,2.75,24.7,False,796.0,False,47.3,False
2011,61000,Petrol,Manual,Second,5.0,3.4,16.2,False,1599.0,False,103.2,False
2013,120000,Diesel,Manual,First,7.0,7.0,20.77,False,1248.0,False,88.8,False
2012,71787,Petrol,Manual,First,5.0,3.21,12.9,False,1598.0,False,102.5,False
2016,11554,Diesel,Manual,First,5.0,14.25,19.67,False,1582.0,False,126.2,False
2014,90000,Diesel,Manual,First,5.0,6.5,20.34,False,1498.0,False,103.2,False
2014,48104,Petrol,Manual,First,5.0,5.49,17.4,False,1497.0,False,117.3,False
2005,91000,Petrol,Manual,Third,5.0,0.8,16.8,False,1341.0,False,83.0,False
2007,58815,Petrol,Manual,First,5.0,1.99,17.0,False,1086.0,False,113.37409595233115,False
2015,33931,Petrol,Automatic,Second,5.0,5.91,18.9,False,1197.0,False,82.0,False
2019,13916,Petrol,Manual,First,5.0,6.44,18.9,False,1197.0,False,81.86,False
2012,90400,CNG,Manual,First,5.0,2.9,11.138765136251653,False,998.0,False,58.2,False
2015,14000,Petrol,Manual,First,5.0,4.6,18.9,False,1197.0,False,82.0,False
2007,121000,Diesel,Manual,Second,5.0,2.35,17.8,False,1248.0,False,113.37409595233115,False
2016,17560,Petrol,Manual,First,5.0,7.21,18.6,False,1197.0,False,81.83,False
2016,60000,Diesel,Manual,First,5.0,8.0,19.87,False,1461.0,False,83.8,False
2009,88096,Diesel,Manual,Second,5.0,3.5,19.3,False,1248.0,False,73.9,False
2008,178280,Diesel,Manual,First,8.0,5.9,12.8,False,2494.0,False,102.0,False
2015,19963,Petrol,Manual,Second,4.0,1.74,25.4,False,624.0,False,37.5,False
2019,1000,Petrol,Manual,First,5.0,6.8,18.12,False,1196.0,False,86.8,False
2017,8000,Petrol,Manual,First,5.0,7.5,18.6,False,1197.0,False,81.83,False
2016,9200,Petrol,Manual,First,7.0,8.0,15.4,False,1497.0,False,117.3,False
2015,29000,Diesel,Manual,First,5.0,5.99,27.4,False,1498.0,False,98.6,False
2017,27000,Diesel,Manual,First,5.0,12.9,19.67,False,1582.0,False,126.2,False
2018,22900,Petrol,Manual,First,5.0,7.0,21.4,False,1197.0,False,83.1,False
2014,50000,Diesel,Automatic,First,5.0,35.0,14.16,False,1968.0,False,174.3,False
2015,60207,Diesel,Manual,First,5.0,5.5,25.8,False,1498.0,False,98.6,False
2010,101119,Diesel,Automatic,First,5.0,18.46,11.0,False,2993.0,False,235.0,False
2010,42000,Petrol,Manual,First,5.0,2.4,15.6,False,1196.0,False,70.0,False
2002,93000,Petrol,Manual,Third,5.0,1.0,18.9,False,998.0,False,67.1,False
2012,60000,Petrol,Manual,Second,5.0,2.65,19.81,False,1086.0,False,68.05,False
2015,66122,Diesel,Automatic,First,5.0,5.96,21.66,False,1498.0,False,103.52,False
2015,25100,Diesel,Automatic,First,4.0,75.0,17.85,False,2967.0,False,300.0,False
2017,24733,Petrol,Automatic,First,5.0,27.15,15.04,False,1991.0,False,183.0,False
2008,41000,Petrol,Automatic,Second,5.0,10.5,10.4,False,2773.0,False,201.0,False
2015,30000,Petrol,Manual,First,5.0,6.7,20.73,False,1373.0,False,91.1,False
2013,36000,Diesel,Manual,First,5.0,4.9,22.7,False,1498.0,False,89.84,False
2017,40279,Diesel,Manual,First,7.0,8.0,16.5,False,1493.0,False,70.0,False
2018,46805,Petrol,Manual,First,5.0,3.63,24.07,False,998.0,False,67.1,False
2015,60000,Petrol,Manual,First,5.0,4.8,17.5,False,1197.0,False,85.8,False
2017,100000,Petrol,Manual,First,5.0,4.25,17.57,False,1193.0,False,88.7,False
2014,32986,Petrol,Manual,First,,4.24,16.1,False,1622.0034294936454,False,113.37409595233115,False
2018,51530,Diesel,Automatic,First,7.0,30.27,10.91,False,3198.0,False,197.2,False
2013,81456,Diesel,Manual,First,5.0,14.25,15.8,False,2148.0,False,170.0,False
2012,37229,Petrol,Automatic,First,5.0,3.41,16.95,False,1197.0,False,78.9,False
2009,73200,Petrol,Manual,First,5.0,2.78,17.0,False,1497.0,False,118.0,False
2015,71826,Diesel,Automatic,First,5.0,15.5,19.3,False,1968.0,False,141.0,False
2017,129000,Diesel,Manual,First,5.0,3.0,25.0,False,1396.0,False,69.0,False
2012,82000,Petrol,Manual,First,5.0,2.3,18.9,False,998.0,False,67.1,False
2017,40459,Diesel,Manual,First,5.0,13.28,19.67,False,1582.0,False,126.2,False
2009,61964,Petrol,Manual,First,5.0,2.25,19.0,False,998.0,False,66.1,False
2011,15466,Petrol,Manual,First,5.0,3.36,22.5,False,998.0,False,67.04,False
2014,23000,Petrol,Manual,First,7.0,4.25,17.3,False,1497.0,False,117.3,False
2012,43766,Petrol,Manual,First,5.0,4.3,20.36,False,1197.0,False,78.9,False
2010,54000,Petrol,Automatic,First,5.0,6.0,0.0,False,3597.0,False,262.6,False
2018,18521,Diesel,Manual,First,5.0,9.18,22.54,False,1396.0,False,88.73,False
2017,26400,Petrol,Manual,First,5.0,4.99,23.1,False,998.0,False,67.04,False
2011,31900,Petrol,Manual,First,5.0,3.75,13.4,False,1798.0,False,157.8,False
2010,39000,Diesel,Manual,First,5.0,2.5,20.0,False,1399.0,False,68.0,False
2016,45671,Diesel,Manual,First,5.0,7.2,27.3,False,1498.0,False,98.6,False
2016,39500,Diesel,Automatic,First,5.0,29.5,15.0,False,2143.0,False,204.0,False
2015,54000,Diesel,Automatic,First,5.0,17.55,17.9,False,2143.0,False,136.0,False
2012,20000,Diesel,Automatic,First,5.0,12.0,18.5,False,1985.0,False,163.0,False
2009,55000,Diesel,Automatic,First,5.0,13.5,11.8,False,2967.0,False,246.7,False
2014,48000,Diesel,Automatic,First,5.0,5.1,22.32,False,1582.0,False,126.32,False
2011,70000,Diesel,Automatic,First,5.0,10.3,22.69,False,1995.0,False,190.0,False
2014,62000,Diesel,Manual,First,5.0,5.7,22.32,False,1582.0,False,126.32,False
2014,41994,Petrol,Manual,First,5.0,3.41,22.5,False,998.0,False,67.04,False
2010,108882,Diesel,Manual,Second,5.0,2.4,20.0,False,1399.0,False,68.0,False
2017,24806,Petrol,Manual,First,6.0,5.6,18.15,False,1198.0,False,82.0,False
2006,160000,Diesel,Manual,First,5.0,1.0,17.0,False,1405.0,False,70.0,False
2017,30000,Diesel,Automatic,First,7.0,8.2,18.49,False,1493.0,False,100.0,False
2015,51000,Diesel,Automatic,First,5.0,27.5,15.17,False,1968.0,False,181.0,False
2015,64876,Petrol,Manual,First,5.0,3.5,21.5,False,1197.0,False,81.8,False
2016,70536,CNG,Manual,First,5.0,4.58,13.515318461123666,False,998.0,False,58.33,False
2017,25299,Diesel,Manual,First,5.0,10.34,24.3,False,1248.0,False,88.5,False
2006,89869,Diesel,Manual,First,8.0,3.25,12.7,False,2609.0,False,116.6,False
2007,103515,Diesel,Manual,Third,7.0,5.0,12.6,False,1991.0,False,112.0,False
2008,68282,Petrol,Manual,First,5.0,2.25,17.92,False,1086.0,False,62.1,False
2014,60033,Diesel,Automatic,First,4.0,51.52,18.18,False,2967.0,False,250.0,False
2018,51921,Diesel,Manual,First,5.0,8.62,24.3,False,1248.0,False,88.5,False
2017,18414,Diesel,Manual,First,5.0,7.25,23.4,False,1248.0,False,74.0,False
2016,40866,Petrol,Manual,First,5.0,5.47,19.5,False,1199.0,False,86.76,False
2014,55001,Diesel,Automatic,First,5.0,31.0,16.36,False,2179.0,False,187.7,False
2017,20469,Petrol,Automatic,First,4.0,35.98,16.82,False,1998.0,False,189.08,False
2017,8500,Petrol,Manual,First,5.0,3.42,21.1,False,814.0,False,55.2,False
2008,45000,Diesel,Automatic,Second,5.0,11.5,16.77,False,2967.0,False,241.38,False
2016,6000,Petrol,Manual,First,5.0,7.25,17.19,False,1197.0,False,81.86,False
2018,11000,Diesel,Manual,First,5.0,8.0,28.4,False,1248.0,False,74.0,False
2015,80064,Diesel,Manual,First,5.0,7.33,22.7,False,1498.0,False,89.84,False
2016,29930,Petrol,Manual,First,5.0,3.35,18.9,False,998.0,False,67.1,False
2013,49105,Diesel,Manual,First,5.0,4.4,20.34,False,1498.0,False,103.2,False
2012,55000,Petrol,Manual,First,5.0,2.99,17.6,False,1496.0,False,88.7,False
2015,23000,Petrol,Manual,First,5.0,5.6,18.7,False,1199.0,False,88.7,False
2016,54727,Diesel,Manual,First,5.0,6.63,20.14,False,1498.0,False,88.73,False
2018,31426,Diesel,Manual,First,5.0,7.9,21.66,False,1498.0,False,108.62,False
2015,53442,Petrol,Manual,First,5.0,7.0,16.8,False,1497.0,False,116.3,False
2014,28000,Petrol,Automatic,First,5.0,4.95,16.5,False,1198.0,False,86.8,False
2017,13412,Petrol,Automatic,First,5.0,9.19,14.3,False,1598.0,False,103.52,False
2011,70000,Diesel,Manual,First,5.0,5.1,16.8,False,1493.0,False,110.0,False
2015,81310,Diesel,Manual,First,5.0,5.9,21.19,False,1396.0,False,88.76,False
2019,13574,Petrol,Automatic,First,5.0,9.51,21.4,False,1197.0,False,83.1,False
2008,75000,Petrol,Manual,Second,5.0,3.9,11.1,False,2354.0,False,158.8,False
2014,58310,Petrol,Manual,Second,5.0,5.39,19.1,False,1197.0,False,85.8,False
2009,90000,Diesel,Manual,Second,5.0,3.0,19.3,False,1248.0,False,73.9,False
2012,83000,Diesel,Manual,First,5.0,4.3,23.4,False,1248.0,False,74.0,False
2017,37282,Petrol,Manual,First,5.0,6.75,20.85,False,1197.0,False,83.14,False
2017,23000,Petrol,Manual,First,5.0,4.5,18.9,False,1197.0,False,82.0,False
2010,82000,Diesel,Manual,First,5.0,2.75,17.8,False,1399.0,False,68.0,False
2016,31000,Diesel,Manual,First,5.0,9.0,23.9,False,1582.0,False,126.2,False
2001,200000,Petrol,Manual,First,,0.7,12.0,False,1622.0034294936454,False,113.37409595233115,False
2014,45001,Diesel,Manual,Second,5.0,2.55,20.0,False,1399.0,False,68.05,False
2014,50446,Diesel,Manual,First,5.0,3.54,21.12,False,1248.0,False,88.8,False
2009,89000,Petrol,Manual,First,5.0,4.25,13.5,False,1799.0,False,130.0,False
2007,72000,Petrol,Manual,Second,5.0,1.2,19.7,False,796.0,False,46.3,False
2013,90000,Diesel,Automatic,First,5.0,19.5,22.48,False,1995.0,False,190.0,False
2015,76000,Diesel,Manual,Second,7.0,12.0,16.0,False,2179.0,False,140.0,False
2012,78401,Diesel,Manual,First,5.0,3.9,23.2,False,1248.0,False,73.94,False
2017,38426,Diesel,Manual,First,5.0,9.13,24.3,False,1248.0,False,88.5,False
2011,45000,Petrol,Manual,First,7.0,2.25,15.1,False,1196.0,False,73.0,False
2012,83000,Petrol,Manual,First,5.0,3.25,17.5,False,1197.0,False,85.8,False
2017,50170,Diesel,Automatic,First,5.0,14.79,17.01,False,1582.0,False,126.2,False
2010,37822,Petrol,Manual,First,5.0,2.35,22.5,False,998.0,False,67.04,False
2015,33517,Diesel,Manual,First,5.0,3.1,27.62,False,793.0,False,47.0,False
2014,110000,Diesel,Automatic,First,7.0,12.9,13.01,False,2199.0,False,194.3,False
2017,60000,Petrol,Manual,First,5.0,2.5,21.1,False,814.0,False,55.2,False
2013,92408,Petrol,Manual,First,5.0,3.65,18.5,False,1197.0,False,82.85,False
2014,45000,Petrol,Manual,First,5.0,7.5,17.1,False,1591.0,False,121.3,False
2013,33793,Petrol,Manual,First,5.0,3.74,18.4,False,1198.0,False,86.8,False
2017,26327,Petrol,Manual,First,5.0,5.86,20.4,False,1197.0,False,81.8,False
2018,20604,Diesel,Automatic,First,5.0,39.62,19.27,False,2143.0,False,167.62,False
2018,61386,Diesel,Manual,First,5.0,7.05,25.2,False,1248.0,False,74.0,False
2018,11500,Diesel,Automatic,First,5.0,7.5,28.4,False,1248.0,False,74.0,False
2012,58000,Diesel,Manual,First,5.0,2.1,25.44,False,936.0,False,57.6,False
2014,38000,Petrol,Automatic,First,5.0,11.6,13.7,False,1798.0,False,157.75,False
2012,49000,Diesel,Automatic,Second,5.0,19.25,14.84,False,2143.0,False,167.62,False
2017,72202,Diesel,Manual,First,8.0,17.92,13.68,False,2393.0,False,147.8,False
2016,7000,Petrol,Manual,First,5.0,3.6,20.36,False,1197.0,False,78.9,False
2014,20000,Diesel,Manual,Second,5.0,4.5,25.8,False,1498.0,False,98.6,False
2017,14061,Diesel,Manual,First,5.0,7.4,21.9,False,1396.0,False,88.76,False
2018,30706,Diesel,Automatic,First,5.0,59.29,11.57,False,2987.0,False,254.79,False
2011,51387,Diesel,Manual,First,7.0,5.5,12.05,False,2179.0,False,120.0,False
2006,44000,Petrol,Manual,Second,5.0,1.75,15.3,False,1341.0,False,83.0,False
2016,12208,Petrol,Manual,First,5.0,6.75,21.4,False,1197.0,False,83.1,False
2011,55000,Diesel,Manual,First,5.0,3.95,16.52,False,1991.0,False,123.7,False
2011,61600,Petrol,Manual,First,5.0,4.2,17.1,False,1591.0,False,121.3,False
2016,28414,Petrol,Manual,First,5.0,8.4,17.0,False,1497.0,False,118.0,False
2017,27853,Petrol,Automatic,First,5.0,8.25,17.21,False,1197.0,False,103.5,False
2013,55116,Petrol,Manual,First,5.0,3.31,19.4,False,1198.0,False,86.8,False
2017,26000,Diesel,Manual,First,5.0,7.5,26.59,False,1248.0,False,74.0,False
2012,45496,Petrol,Manual,First,5.0,4.75,17.0,False,1497.0,False,118.0,False
2013,76000,Diesel,Automatic,Second,7.0,8.79,11.18,False,2696.0,False,184.0,False
2014,136000,Petrol,Manual,First,5.0,9.5,13.1,False,1798.0,False,157.75,False
2009,100000,Petrol,Manual,First,,1.6,0.0,False,1622.0034294936454,False,113.37409595233115,False
2010,38127,Petrol,Manual,First,5.0,1.55,19.7,False,796.0,False,46.3,False
2014,82450,Diesel,Manual,First,5.0,5.85,23.0,False,1396.0,False,90.0,False
2014,62497,Petrol,Manual,First,5.0,7.52,15.8,False,1499.0,False,110.0,False
2011,86732,Diesel,Manual,First,5.0,3.6,23.08,False,1461.0,False,63.1,False
2016,27969,Petrol,Manual,First,5.0,4.73,19.4,False,1198.0,False,86.8,False
2013,66372,Diesel,Automatic,First,7.0,10.5,11.18,False,2696.0,False,184.0,False
2013,73525,Diesel,Automatic,First,5.0,34.54,16.46,False,2993.0,False,258.0,False
2018,20689,Petrol,Manual,First,5.0,6.07,18.9,False,1197.0,False,81.86,False
2018,25093,Petrol,Manual,First,5.0,7.76,21.4,False,1197.0,False,83.1,False
2016,49176,Diesel,Manual,First,8.0,7.46,11.68,False,2498.0,False,112.0,False
2012,87510,Diesel,Manual,First,5.0,3.49,21.8,False,1461.0,False,78.0,False
2012,38214,Petrol,Manual,Second,5.0,4.05,18.5,False,1197.0,False,80.0,False
2013,48986,Diesel,Manual,First,6.0,11.88,10.5,False,2835.0,False,107.2,False
2011,88000,Petrol,Automatic,First,5.0,6.45,14.53,False,1794.0,False,138.1,False
2015,69002,Diesel,Automatic,First,5.0,50.0,15.97,False,2993.0,False,258.0,False
2011,43706,Petrol,Automatic,First,5.0,9.0,10.9,False,2497.0,False,215.0,False
2016,58671,Diesel,Automatic,First,5.0,14.25,17.01,False,1582.0,False,126.2,False
2017,49404,Diesel,Manual,First,7.0,7.36,18.49,False,1493.0,False,100.0,False
2010,72000,Diesel,Manual,First,8.0,4.4,12.05,False,2179.0,False,120.0,False
2016,24000,Petrol,Manual,First,5.0,3.1,25.17,False,799.0,False,53.3,False
2017,53285,Petrol,Automatic,First,5.0,4.28,22.5,False,999.0,False,67.0,False
2017,12000,Petrol,Manual,First,5.0,5.5,16.1,False,1197.0,False,85.0,False
2012,45000,Diesel,Automatic,First,5.0,6.99,17.0,False,1896.0,False,105.0,False
2018,26234,Petrol,Manual,First,5.0,4.29,24.7,False,796.0,False,47.3,False
2014,55000,Petrol,Manual,First,5.0,4.2,18.6,False,1197.0,False,85.8,False
2012,90000,Diesel,Manual,First,5.0,4.11,23.0,False,1396.0,False,90.0,False
2015,48000,Diesel,Automatic,First,5.0,18.75,15.73,False,1968.0,False,174.33,False
2017,19863,Diesel,Automatic,First,5.0,64.95,11.57,False,2987.0,False,254.79,False
2010,55000,Petrol,Manual,Second,5.0,1.59,19.81,False,1086.0,False,68.05,False
2016,4800,Petrol,Manual,First,5.0,3.6,20.51,False,998.0,False,67.04,False
2017,38607,Petrol,Manual,Second,5.0,7.87,17.8,False,1497.0,False,117.3,False
2018,3958,Petrol,Manual,First,5.0,5.55,18.9,False,1197.0,False,81.86,False
2014,74000,Diesel,Manual,Second,5.0,6.4,25.1,False,1498.0,False,98.6,False
2009,54540,Petrol,Manual,Third,5.0,2.65,17.5,False,1298.0,False,85.8,False
2015,58400,Petrol,Manual,First,5.0,5.5,17.5,False,1298.0,False,85.8,False
2013,73648,Diesel,Manual,First,7.0,7.31,15.1,False,2179.0,False,140.0,False
2016,83000,Diesel,Manual,First,5.0,7.1,28.09,False,1248.0,False,88.5,False
2016,16159,Diesel,Manual,First,5.0,7.83,22.32,False,1582.0,False,126.32,False
2005,150000,Diesel,Manual,First,5.0,0.85,13.1,False,1493.0,False,82.0,False
2014,22100,Petrol,Manual,First,5.0,3.55,19.4,False,1198.0,False,86.8,False
2017,35043,Petrol,Manual,First,5.0,8.19,17.19,False,1197.0,False,81.86,False
2018,24000,Diesel,Automatic,First,5.0,28.0,18.88,False,1995.0,False,184.0,False
2015,480000,Diesel,Automatic,First,5.0,13.0,16.96,False,1968.0,False,138.03,False
2011,70000,Petrol,Manual,Second,5.0,3.29,15.26,False,1598.0,False,103.5,False
2015,13769,Petrol,Manual,Second,5.0,4.41,16.1,False,1197.0,False,85.0,False
2013,58000,Diesel,Manual,First,5.0,4.99,19.01,False,1461.0,False,108.45,False
2009,58000,Diesel,Automatic,First,5.0,17.98,18.56,False,1995.0,False,190.0,False
2018,18705,Diesel,Manual,First,5.0,7.71,20.5,False,1248.0,False,91.72,False
2013,32378,Petrol,Manual,First,5.0,2.8,20.51,False,998.0,False,67.04,False
2013,45000,Diesel,Manual,First,5.0,3.0,22.1,False,1248.0,False,76.9,False
2015,36836,Diesel,Manual,First,7.0,12.49,15.1,False,2179.0,False,140.0,False
2016,54199,Diesel,Manual,First,5.0,5.0,23.0,False,1248.0,False,88.8,False
2017,36935,Diesel,Automatic,First,5.0,32.64,18.56,False,1995.0,False,190.0,False
2015,23000,Diesel,Manual,First,5.0,6.5,25.2,False,1248.0,False,74.0,False
2015,14000,Diesel,Automatic,First,5.0,35.0,18.12,False,1995.0,False,190.0,False
2015,100073,Diesel,Manual,Second,5.0,2.0,25.0,False,1396.0,False,69.01,False
2015,59182,Diesel,Manual,First,7.0,9.46,15.1,False,2179.0,False,140.0,False
2016,72132,Diesel,Automatic,Second,7.0,39.0,12.07,False,2967.0,False,241.4,False
2009,79000,Diesel,Automatic,First,5.0,15.0,18.48,False,1995.0,False,177.0,False
2013,66930,Petrol,Manual,First,5.0,6.15,17.1,False,1591.0,False,121.3,False
2015,100000,Diesel,Automatic,Second,7.0,14.5,13.01,False,2199.0,False,194.3,False
2012,43000,Petrol,Manual,First,,3.25,0.0,False,1622.0034294936454,False,113.37409595233115,False
2018,27413,Petrol,Automatic,First,5.0,5.18,20.51,False,998.0,False,67.0,False
2007,90000,Petrol,Manual,Second,5.0,1.24,17.3,False,1061.0,False,64.0,False
2013,40300,Petrol,Manual,First,5.0,2.8,18.5,False,1197.0,False,82.85,False
2011,73783,Petrol,Automatic,Second,5.0,5.23,13.7,False,1798.0,False,157.75,False
2005,86000,Petrol,Manual,Second,5.0,0.45,15.3,False,1341.0,False,83.0,False
2014,65694,Petrol,Manual,First,5.0,3.25,18.9,False,998.0,False,67.1,False
2015,23000,Petrol,Manual,First,5.0,1.5,16.8,False,796.0,False,34.2,False
2012,51000,Petrol,Manual,First,5.0,2.85,20.36,False,1197.0,False,78.9,False
2018,18335,Petrol,Manual,First,5.0,4.5,21.7,False,999.0,False,67.0,False
2014,36000,Diesel,Automatic,First,5.0,16.25,15.0,False,2147.0,False,107.3,False
2017,25000,Petrol,Automatic,First,5.0,7.75,17.21,False,1197.0,False,103.5,False
2007,81000,Diesel,Manual,Third,8.0,4.35,12.05,False,2179.0,False,120.0,False
2019,21719,Diesel,Automatic,First,7.0,33.13,12.9,False,2755.0,False,174.5,False
2013,75421,Diesel,Manual,First,5.0,3.63,25.44,False,936.0,False,56.3,False
2010,80000,Diesel,Manual,First,8.0,4.75,12.8,False,2494.0,False,102.0,False
2018,10671,Petrol,Manual,First,5.0,6.51,20.85,False,1197.0,False,83.14,False
2018,4126,Petrol,Manual,First,5.0,4.8,21.7,False,999.0,False,67.0,False
2017,98500,Diesel,Manual,First,5.0,6.0,22.95,False,1248.0,False,74.0,False
2016,61578,Petrol,Manual,First,5.0,6.4,18.9,False,1197.0,False,82.0,False
2014,54000,Diesel,Manual,First,5.0,4.9,20.34,False,1498.0,False,103.2,False
2013,70998,Diesel,Automatic,First,5.0,20.57,17.68,False,1968.0,False,174.33,False
2015,40082,Diesel,Manual,First,5.0,4.76,19.3,False,1248.0,False,73.9,False
2012,50619,Petrol,Manual,First,5.0,2.0,18.0,False,995.0,False,62.0,False
2009,103905,Diesel,Automatic,First,5.0,9.92,22.69,False,1995.0,False,190.0,False
2018,15334,Petrol,Manual,First,5.0,3.69,21.1,False,814.0,False,55.2,False
2013,69000,Diesel,Manual,First,5.0,5.75,23.4,False,1248.0,False,74.0,False
2014,75160,Diesel,Manual,First,5.0,5.7,20.14,False,1498.0,False,88.5,False
2014,44753,Petrol,Manual,First,5.0,4.94,18.0,False,1198.0,False,86.7,False
2012,53024,Petrol,Automatic,First,5.0,4.29,14.4,False,1598.0,False,103.6,False
2014,23840,Petrol,Manual,First,5.0,3.0,20.51,False,998.0,False,67.04,False
2014,81298,Diesel,Manual,First,5.0,6.5,20.14,False,1498.0,False,88.8,False
2015,59000,Petrol,Manual,Second,5.0,4.9,16.47,False,1198.0,False,73.9,False
2016,51806,Diesel,Manual,First,5.0,5.4,25.8,False,1498.0,False,98.6,False
2014,56000,Diesel,Automatic,First,5.0,24.0,18.53,False,1968.0,False,187.74,False
2019,29279,Diesel,Manual,First,5.0,7.46,24.7,False,1047.0,False,69.0,False
2017,33550,Diesel,Automatic,First,5.0,9.6,21.5,False,1498.0,False,108.5,False
